article_id,category,title,image_url
ART-1036,Exercise & Activity,3-Step Routine to Transform Your Day with Morning Exercise,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1038,Exercise & Activity,Recharge your afternoon energy with 30 minutes of lunchtime exercise,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1039,Exercise & Activity,Golden Hour After Work: Triple Your Evening Exercise Benefits,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1052,Exercise & Activity,Smart ways to maintain healthy habits during business trips,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1102,Exercise & Activity,"Losing belly fat with abdominal exercises, what's the truth?",https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_STR_004.jpg
ART-1151,Exercise & Activity,Double Your Exercise Results! Timing-Based Beverage Selection Guide,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1153,Exercise & Activity,First Steps Guide for Complete Exercise Beginners,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1155,Exercise & Activity,Super Simple Exercise Methods for Those Who Find Even Breathing Difficult,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1156,Exercise & Activity,Systematic Level-Up Guide for Intermediate Exercisers,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1157,Exercise & Activity,How to Scientifically Break Through Exercise Plateaus,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1158,Exercise & Activity,Breaking Through Exercise Plateaus! Advanced Optimization Strategies,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1159,Exercise & Activity,3-Stage Cycle for Complete Recovery from Post-Exercise Fatigue,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_005.jpg
ART-1160,Exercise & Activity,Know Your Exact Fitness Level - 5-Minute Self-Assessment,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1161,Exercise & Activity,Full-Body Strength Training Routine: Systematic Program Design Method,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1162,Exercise & Activity,Build Muscle Strength 2x Faster with Upper-Lower Body Split Workouts,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_STR_003.jpg
ART-1163,Exercise & Activity,Systematic Strength Training Starting with Push-Pull-Legs 3-Day Split,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1164,Exercise & Activity,"Split vs Full Body Workout, Which Choice is Right for Me?",https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1165,Exercise & Activity,Home Workout Strength Training: Complete Beginner's Guide,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_STR_005.jpg
ART-1167,Exercise & Activity,Complete Barbell Big 5 Exercise Mastery Guide,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_STR_001.jpg
ART-1168,Exercise & Activity,Sets × Reps Formula to Maximize Exercise Effects,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1170,Exercise & Activity,Practical Methods to Build Muscle Through Progressive Overload,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1171,Exercise & Activity,Complete Guide to Flexibility Exercise: Regaining Body Flexibility,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_003.jpg
ART-1172,Exercise & Activity,Start an energetic day with 5 minutes of morning stretching,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_003.jpg
ART-1173,Exercise & Activity,5-minute relaxing stretch before bed guarantees sweet sleep,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_003.jpg
ART-1174,Exercise & Activity,Relieve stiff body with 3-minute office stretching,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_003.jpg
ART-1176,Exercise & Activity,Regaining flexibility with hip mobility exercises,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1177,Exercise & Activity,Loosen Your Stiff Shoulders in Just 5 Minutes a Day,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_STR_002.jpg
ART-1178,Exercise & Activity,Static vs Dynamic Stretching: Timing is Key,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_003.jpg
ART-1180,Exercise & Activity,Why Poor Posture Causes Weight Gain,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1181,Exercise & Activity,Forward Head Posture Self-Diagnosis Checklist and Corrective Exercises,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1182,Exercise & Activity,Rounded Back Self-Diagnosis and 3-Minute Corrective Exercise,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1183,Exercise & Activity,Solving Lower Back Pain Through Anterior Pelvic Tilt Correction,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1185,Exercise & Activity,Secrets to maintaining healthy spine posture even when sitting for long periods,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_STR_002.jpg
ART-1186,Exercise & Activity,Perfect Guide to Using a Standing Desk,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1187,Exercise & Activity,5-Minute Pre-Workout Injury Prevention Checklist,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1188,Exercise & Activity,5-minute warm-up before exercise reduces injury risk by 70%,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1189,Exercise & Activity,"Post-workout cool-down, the key to injury prevention",https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1190,Exercise & Activity,Post-Workout Muscle Soreness vs Injury: Accurate Distinction Methods,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_005.jpg
ART-1192,Exercise & Activity,Step-by-step guide for safe return to exercise after injury,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_005.jpg
ART-1193,Exercise & Activity,7 Dangerous Pain Signals You Shouldn't Ignore,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_005.jpg
ART-1194,Exercise & Activity,Chronic Pain is OK! Safe Exercise Methods,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1234,Exercise & Activity,Maximizing Exercise Effects with Proper Breathing Techniques During Workouts,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1238,Exercise & Activity,Yo-yo Effect: The Real Reason Science Revealed,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_001.jpg
ART-1241,Exercise & Activity,3-Step Strategy to Integrate Exercise into Daily Life,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1245,Exercise & Activity,How to Start Safe Strength Training in Your 60s,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1247,Exercise & Activity,Safe Exercise Methods Even with Arthritis,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1248,Exercise & Activity,"Fall Prevention Balance Exercise, The First Step to a Safe Daily Life",https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_STR_005.jpg
ART-1250,Exercise & Activity,Bone-strengthening exercises to prevent osteoporosis,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1251,Exercise & Activity,Essential Medical Consultation Checklist Before Starting Senior Exercise,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1252,Exercise & Activity,30-Minute Golden Time After Exercise: Double Your Recovery Speed,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1253,Exercise & Activity,Recovery Effects Determined by 30 Minutes After Exercise,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_005.jpg
ART-1254,Exercise & Activity,Post-Exercise Muscle Pain: Is It Normal? The Science of DOMS,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_005.jpg
ART-1255,Exercise & Activity,"Post-workout muscle soreness, relieve it this way",https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_005.jpg
ART-1256,Exercise & Activity,Active vs Passive Recovery: When to Choose Which Method?,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_005.jpg
ART-1257,Exercise & Activity,Turn Rest Days into Recovery Days! The Power of Active Recovery,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_005.jpg
ART-1258,Exercise & Activity,Overtraining Warning Signs Checklist,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1259,Exercise & Activity,Why Deload Weeks Are Essential for Strength Improvement,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1281,Exercise & Activity,"The 10-minute golden time after meals, the secret to blood sugar management",https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1291,Exercise & Activity,Smart Exercise Methods to Protect Knee Health,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1307,Exercise & Activity,"Building a Body Without Yo-yo Effect, Muscle Mass is the Answer",https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_FLEX_001.jpg
ART-1332,Exercise & Activity,"Stairs, Become Your Free Gym",https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_STR_006.jpg
ART-1333,Exercise & Activity,NEAT Activity Methods That Turn Daily Life Into Exercise,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1334,Exercise & Activity,Simple Ways to Stop the Blood Sugar Roller Coaster,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1342,Exercise & Activity,Golden Time for Hydration Before and After Exercise,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1357,Exercise & Activity,"The distance I moved today, a measure of health",https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1358,Exercise & Activity,The miracle of 5-minute gap exercises in busy daily life,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1359,Exercise & Activity,The magic posture that burns fat just by sitting,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-1417,Exercise & Activity,"It's okay to dislike exercise, move like this instead",https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_EX.jpg
ART-0192,Health & Conditions,Safe Diet Meal Plan Guide for Diabetes Patients,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/articles/art_0192.jpg
ART-0193,Health & Conditions,DASH Diet Implementation for High Blood Pressure Management,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/articles/art_0193.jpg
ART-0195,Health & Conditions,Weight Management Methods for Hypothyroidism,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/articles/art_0195.jpg
ART-0196,Health & Conditions,Smart Diet Management with PCOS,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/articles/art_0196.jpg
ART-0198,Health & Conditions,Step-by-Step Dietary Strategies for Fatty Liver Improvement,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/articles/art_0198.jpg
ART-0513,Health & Conditions,Satiety signals come late,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_SIT_008.jpg
ART-0515,Health & Conditions,"If you're having trouble losing weight, check your thyroid function",https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_SIT_008.jpg
ART-0517,Health & Conditions,The Hidden Process of How Stress Hormones Create Belly Fat,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_SIT_008.jpg
ART-0521,Health & Conditions,How to Awaken Your Cellular Powerhouse Mitochondria,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_HEALTH.jpg
ART-0524,Health & Conditions,If you're worried about swollen legs every evening turning into weight gain,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_HEALTH.jpg
ART-0529,Health & Conditions,Why Muscle Becomes More Important as You Age,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_HEALTH.jpg
ART-0530,Health & Conditions,Why Liver Health is Key to Weight Loss,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_HEALTH.jpg
ART-0531,Health & Conditions,The Hidden Reason Why Chronic Inflammation Causes Diet Failure,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_SIT_008.jpg
ART-0535,Health & Conditions,Scientific Reasons Why Weight Loss Is Possible Even with Obesity Genes,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_HEALTH.jpg
ART-0537,Health & Conditions,PCOS and Weight Management: A Scientific Approach,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_SIT_008.jpg
ART-0538,Health & Conditions,Hypothyroidism and Weight Management Strategies,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_SIT_008.jpg
ART-0539,Health & Conditions,Prediabetes can be normalized through dietary control,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_HEALTH.jpg
ART-0540,Health & Conditions,How to Manage High Cholesterol While Losing Weight Healthily,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_HEALTH.jpg
ART-0541,Health & Conditions,Complete Guide to Safe Dieting with Fatty Liver,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_HEALTH.jpg
ART-0630,Health & Conditions,Ghrelin and Leptin: Two Hormones That Control Appetite,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_SIT_008.jpg
ART-0631,Health & Conditions,Why insulin sensitivity is key to weight management,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_HEALTH.jpg
ART-0640,Health & Conditions,The Impact of Thyroid Hormones on Body Weight,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_SIT_008.jpg
ART-0642,Health & Conditions,The Gut as a Hormone Factory? The Amazing Secret of Gut Health,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_SIT_008.jpg
ART-0643,Health & Conditions,"Menopause weight gain, hormones were the cause",https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_SIT_008.jpg
ART-0644,Health & Conditions,Blood sugar stability is the key to hormonal balance,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_SIT_008.jpg
ART-0743,Health & Conditions,Why Insulin Resistance Causes Diet Failure,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_HEALTH.jpg
ART-0744,Health & Conditions,Dietary strategies to reverse prediabetes back to normal,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_HEALTH.jpg
ART-0745,Health & Conditions,Blood Sugar Spike Symptoms Checklist,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_HEALTH.jpg
ART-0746,Health & Conditions,Safe Exercise Guide for Diabetes Patients,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_HEALTH.jpg
ART-0747,Health & Conditions,The Power of a 10-Minute Walk to Lower Post-Meal Blood Sugar,https://havit-prod-us-east.s3.us-east-1.amazonaws.com/image/actions/image/IMG_CAT_HEALTH.jpg
